id,conversation_id,post_order,thread_length,date,created_at,text,like_count,retweet_count,reply_count,quote_count,bookmark_count,impression_count,has_image,has_video,has_link,permalink
1966822109390524451,1966822011621306685,2,2,2025-09-13,2025-09-13T11:11:47.000Z,"ここから試せます！
https://t.co/HS5Bcrgbyj",23,1,2,0,18,9890,,,○,https://x.com/masahirochaen/status/1966822109390524451
1966822011621306685,1966822011621306685,1,2,2025-09-13,2025-09-13T11:11:24.000Z,"これが世界最先端のAIエージェント。アプリを自律的にテストして修正する様子はまるでSF映画。

① 前バージョンの10倍賢く、圧倒的に自律的
② 最大200分間、完全自動で動作し続ける
③ 実際のブラウザでコードをテスト＋自己修正
④ テストは従来の3倍速く、コストは10分の1
⑤ https://t.co/w82nAFPa7K",222,19,5,2,220,68242,,○,,https://x.com/masahirochaen/status/1966822011621306685
1966792755432005756,1966792755432005756,1,1,2025-09-13,2025-09-13T09:15:08.000Z,"素晴らしいアップデート。いつも口頭で住所を伝えて、運転手が入力する時間が無駄過ぎたので助かる。いちいち止まる必要もあるので本当に無駄だった。

&gt;
GO、流しタクシーもスマホで行き先指定　運転手との会話不要に

https://t.co/8aJfLqTv5W",60,4,3,0,10,13128,,,○,https://x.com/masahirochaen/status/1966792755432005756
1966736184488710250,1966736184488710250,1,1,2025-09-13,2025-09-13T05:30:21.000Z,"無事に登壇終了しました🔥

鹿児島ですと「担任の先生が茶圓さんでした！」など茶圓という苗字が身近である事が分かりました笑

また、偶々2年前のGMO https://t.co/QmHg6B7V0U https://t.co/8e1FoeQn7y",72,0,0,0,3,32631,○,,○,https://x.com/masahirochaen/status/1966736184488710250
1966441664022528272,1966441601044971823,2,2,2025-09-12,2025-09-12T10:00:02.000Z,"土日の課題で色々触ってみます。
https://t.co/I6V37ffF9r",25,0,2,0,12,9794,,,○,https://x.com/masahirochaen/status/1966441664022528272
1966441601044971823,1966441601044971823,1,2,2025-09-12,2025-09-12T09:59:47.000Z,"ウェブサイトを検索するだけで、そのサイトのコピーを作成してしまうオープンソースのAI「Open Lovable v2」が登場。AI時代、模倣は誰でも簡単に。

○技術使用
・Firecrawl：検索機能
・Vercel：サンドボックス
・AIモデル：Kimi K2 (groq)

このリンクから誰でも試せます↓
https://t.co/FOkKoRXr3B",578,44,2,1,612,49397,,○,○,https://x.com/masahirochaen/status/1966441601044971823
1966342304727466275,1966342273211486713,3,3,2025-09-12,2025-09-12T03:25:12.000Z,"https://t.co/NcwDzjvhBz",11,0,0,0,1,9149,,,○,https://x.com/masahirochaen/status/1966342304727466275
1966342291825766887,1966342273211486713,2,3,2025-09-12,2025-09-12T03:25:09.000Z,"■ 概要
Claudeアプリにメモリー機能が実装され、ユーザーやチームのプロジェクト、設定を記憶。TeamとEnterpriseプランから順次展開開始。

■ 主要数値
・対象：TeamとEnterpriseプランユーザー
・記憶単位：プロジェクトごとに独立
・制御：100%ユーザーがコントロール可能

■ 革新ポイント https://t.co/EENUR8rQ3q",17,0,1,0,5,10643,○,,,https://x.com/masahirochaen/status/1966342291825766887
1966342273211486713,1966342273211486713,1,3,2025-09-12,2025-09-12T03:25:05.000Z,"【⚡️速報】Claudeにメモリー機能が搭載。使えば使うほど自分好みの便利なAIへと変貌。

・プロジェクトごとに独立した記憶を保持
・文脈の再説明が不要で生産性が劇的向上
・TeamとEnterpriseプランから順次展開
・シークレットモード履歴を残さない会話も https://t.co/ijMnA4yMS1",204,11,2,2,69,27005,○,,,https://x.com/masahirochaen/status/1966342273211486713
1966298217584406556,1966298217584406556,1,1,2025-09-12,2025-09-12T00:30:01.000Z,"ロボットボクシング爆誕。自分のパンチを模倣して、ロボットもパンチ。これなら痛くないので、気軽にボクシングができて流行りそう。やってみたい。

https://t.co/pORfG2AAsg",137,6,5,3,12,18506,,○,○,https://x.com/masahirochaen/status/1966298217584406556
1966260549408493906,1966260536913571901,2,2,2025-09-11,2025-09-11T22:00:20.000Z,"https://t.co/HHNNyGJzVT",9,1,0,0,0,17645,,,○,https://x.com/masahirochaen/status/1966260549408493906
1966260536913571901,1966260536913571901,1,2,2025-09-11,2025-09-11T22:00:18.000Z,"GmailからワンクリックでGoogleカレンダーに予定登録が可能に。
地味だが、こういう機能が日々の生活や業務で役に立つ。 https://t.co/3q0KRpPWkT",165,6,2,2,49,16518,,○,,https://x.com/masahirochaen/status/1966260536913571901
1966130891618677228,1966130891618677228,1,1,2025-09-11,2025-09-11T13:25:08.000Z,"Manus使えば編集無しでAIへの指示だけでこの1分間のショート動画が作れる。

①ChatGPTで台本を作る
②Manusで動画作成

とわずか２ステップ。 https://t.co/ssWzb3Fc1m https://t.co/t8kZMOb5P3",126,5,3,1,50,23371,○,○,○,https://x.com/masahirochaen/status/1966130891618677228
1966078442828607980,1966078403922243813,2,2,2025-09-11,2025-09-11T09:56:43.000Z,"https://t.co/HPsXSgbg8k",47,3,2,1,72,11606,,,○,https://x.com/masahirochaen/status/1966078442828607980
1966078403922243813,1966078403922243813,1,2,2025-09-11,2025-09-11T09:56:34.000Z,"【保存版】Nano-Bananaの画像生成事例68選

世界中のクリエーターが作ったNano-Bananaの画像生成事例68選をプロンプトと画像のBeofore After付きで紹介している。これを眺めるだけで相当画像生成スキルアップします。写真の加工、編集などアイディアの宝庫。ブクマ推奨。↓リンク https://t.co/Uoh1g5XjWB",545,41,2,4,772,47972,,○,,https://x.com/masahirochaen/status/1966078403922243813
1966059331377619276,1966056770419437911,5,6,2025-09-11,2025-09-11T08:40:46.000Z,"（5/5）
投資家が評価した理由と今後

- 投資家が評価した3点
  • RPO急増で将来収益の確度が可視化
  • マルチクラウド戦略で差別化（AWS/Azure/GCPと相互接続）
  • AIインフラの「第4の選択肢」として再評価
- 今後の焦点
  • RPOが売上化するスピード
  • GPUや電力など供給制約の克服
  •",13,1,2,0,1,8430,,,,https://x.com/masahirochaen/status/1966059331377619276
1966059329167212878,1966056770419437911,6,6,2025-09-11,2025-09-11T08:40:46.000Z,"（4/5）
OpenAI契約の実像

- 報道：OpenAIが5年間で3,000億ドル（約45兆円）規模の契約
- 利用内容
  • AIモデルの学習（GPUクラスタでの長期トレーニング）
  • ChatGPTなどの推論処理（本番利用）
  • 容量確保（リージョン冗長化とピーク負荷対応）
-",12,1,1,0,2,8779,,,,https://x.com/masahirochaen/status/1966059329167212878
1966059326713614546,1966056770419437911,3,6,2025-09-11,2025-09-11T08:40:45.000Z,"（3/5）
RPOとは何か（初心者向け）
- RPO=Remaining Performance Obligations（受注残高）
- 契約済みだがまだ提供していないサービス総額
- 提供するごとに売上に計上され、残高は減っていく
- 売上の“見込み”ではなく“契約済み”がポイント
-",4,1,1,0,1,650,,,,https://x.com/masahirochaen/status/1966059326713614546
1966059324515692574,1966056770419437911,4,6,2025-09-11,2025-09-11T08:40:45.000Z,"（2/5）
決算ハイライトとRPOの異常値
- 四半期売上：149億ドル（約2.2兆円、前年比+12%）
- クラウド売上：72億ドル（約1.1兆円、+28%）
- IaaS売上：33億ドル（約0.5兆円、+55%）
- RPO（受注残高）：4,550億ドル（約68兆円、前年比+359%）
-",4,1,1,0,1,622,,,,https://x.com/masahirochaen/status/1966059324515692574
1966059322292777203,1966056770419437911,2,6,2025-09-11,2025-09-11T08:40:44.000Z,"（1/5）
オラクル株急騰の衝撃
- 2025年9月10日、オラクル株が一日で+36〜40%の歴史的急騰
- 時価総額は一時9,220億ドル（約138兆円）に到達
- 創業者ラリー・エリソンの資産が急増、マスクを抜き一時「世界一の富豪」に
- 背景にあるのはAI需要と超大型契約、そして市場の再評価",4,1,1,0,1,699,,,,https://x.com/masahirochaen/status/1966059322292777203
1966056770419437911,1966056770419437911,1,6,2025-09-11,2025-09-11T08:30:36.000Z,"【⚡️速報】Oracleの株価が一時43%急騰で創業者がイーロンを抜いて世界一の富豪に

・受注残高4,550億ドル
・時価総額が2,500億ドル増加 
・OpenAIとの3,000億ドル契約報道
・創業者エリソン氏が世界一の富豪に

時価総額1兆ドル近い企業の創業社長が株を40％も保持が凄い。AI特需はまだ続く。詳細↓ https://t.co/07h35ySszX",122,6,4,3,21,38987,○,,,https://x.com/masahirochaen/status/1966056770419437911
1965975319996932334,1965975319996932334,1,1,2025-09-11,2025-09-11T03:06:56.000Z,"資料生成AIって中華勢（厳密にサーバーは本土にないケースが多いが）が主流なので、導入を見送る日本企業が多いが、Claudeなら安心して使えるかも。日本企業の求められるのは生成AIで作った成果物をPDF、Word、PowerPointで出力できること。特に文字起こし、PDF議事録、御礼メールをClaudeで自動作成で https://t.co/R2PdGdDKrx",181,10,4,0,67,38985,,,○,https://x.com/masahirochaen/status/1965975319996932334
1965927664298111269,1965927664298111269,1,1,2025-09-10,2025-09-10T23:57:34.000Z,"Google DriveだけでレシートのOCRが完了するだと、、、

①レシートのPDFをアップ
②自動的にGeminiが表形式で抽出
③そのままスプレッドシートに展開

が可能。既存ツールで追加費用なしでここまでできるの素晴らしいな、、 https://t.co/5AdXDP1KCC",692,63,5,12,539,78934,,○,,https://x.com/masahirochaen/status/1965927664298111269
1965898089119756629,1965898089119756629,1,1,2025-09-10,2025-09-10T22:00:03.000Z,"既にここまで繊細なロボットが誕生しているとは。
グラスを割らずに持つ技術すごいな、、

Microsoft、OpenAI、NVIDIAなどから出資を受けているFigure AIのロボット。早く一般家庭にも普及してほしい。

https://t.co/SVjD7sd6m8",182,16,0,6,11,19009,,○,○,https://x.com/masahirochaen/status/1965898089119756629
1965804068653375967,1965802102565048471,2,2,2025-09-10,2025-09-10T15:46:27.000Z,"Notion AIに関してはこちらに全てまとめております。
資料＋2時間の動画解説付きです。

○note
https://t.co/AHsAnnf6Qd

https://t.co/BjEblh92xw",49,3,0,0,37,37833,,,○,https://x.com/masahirochaen/status/1965804068653375967
1965802102565048471,1965802102565048471,1,2,2025-09-10,2025-09-10T15:38:38.000Z,"Notion AI本当に便利すぎる。数時間かかる仕事が10分くらいで終わった。

①議事録と事業戦略をClaude使ってタスクを洗い出す
②それをコピペでNotion AIに挿入 https://t.co/DiPQHDMwdR",850,57,3,12,867,181427,○,,,https://x.com/masahirochaen/status/1965802102565048471
1965771089109524969,1965583773690658893,4,4,2025-09-10,2025-09-10T13:35:24.000Z,"他のApple関連の発表に関してはこちらの動画にて全て解説しております！

https://t.co/7XSIj3V0zD",14,1,0,0,2,25009,,,○,https://x.com/masahirochaen/status/1965771089109524969
1965750099818287225,1965750099818287225,1,1,2025-09-10,2025-09-10T12:12:00.000Z,"田中さんのAI活用はこちらで徹底調査いたしました🙇‍♀️

○動画
https://t.co/1cJU9qnUT8

リサーチ、資料作成、音声入力とどれもハイレベルです。
大変勉強になるので是非。。。 https://t.co/TKOqACMkiW https://t.co/9EeIAZU1EW",158,5,3,0,66,32544,,○,○,https://x.com/masahirochaen/status/1965750099818287225
1965732987762286865,1965732987762286865,1,1,2025-09-10,2025-09-10T11:04:00.000Z,"Appleイベント2025の全発表はこちらの動画にて解説。

○動画
https://t.co/7XSIj3UsK5

iPhone 17、Apple Watch、AirPods Pro 3この3種の神器のアップデートはこの動画を見れば10分で理解できます。購入するか迷っている人は参考になるかと思います。 https://t.co/tKBDg2YOJY https://t.co/eSKO4ZER1n",89,2,3,0,6,19417,,○,○,https://x.com/masahirochaen/status/1965732987762286865
1965716886169231556,1965716886169231556,1,1,2025-09-10,2025-09-10T10:00:01.000Z,"Claudeの新機能「ファイル生成」が思ったより現場で活躍するので、この動画を見て是非マスターしてください。

○動画
https://t.co/7iU8Ql2Vs3

・デザイン性の高いWord
・色付きで見やすいExcel
・ズレないシンプルなPowerPoint
がAIに指示するだけで自動で完成します。 https://t.co/Rw8YucrOSv https://t.co/QzFG9NQzKA",145,8,2,1,46,23979,,○,○,https://x.com/masahirochaen/status/1965716886169231556
1965680993773531514,1965680802915868830,2,2,2025-09-10,2025-09-10T07:37:24.000Z,"【資料作成から解放？】Claudeの新機能「ファイル生成」がChatGPT超えの精度。パワーポイント、エクセル、ワード、PDFが生成可能。業務での活用事例5選と秘伝のプロンプトを大公開

○動画
https://t.co/7iU8Ql2Vs3

この動画でAIスキル向上させてください！！",25,4,0,0,28,15183,,,○,https://x.com/masahirochaen/status/1965680993773531514
1965680802915868830,1965680802915868830,1,2,2025-09-10,2025-09-10T07:36:38.000Z,"Claudeのファイル作成機能を1日使い倒したが、精度が高くて、業務で大活躍。プロンプトに拘ればパワポでズレない資料が作れる。マスターすべき機能。

■活用事例
・パワポ：提案書、サービス資料
・エクセル：ガントチャート（色付き・複数タブ）
・ワード：議事録

Youtube解説（プロンプト付き）↓ https://t.co/fXpndao8zn https://t.co/JrlydS3OUr",378,32,2,7,336,117294,,○,○,https://x.com/masahirochaen/status/1965680802915868830
1965664181614772235,1965664089113498055,5,5,2025-09-10,2025-09-10T06:30:35.000Z,"4/4 Apple Watch Ultra 3

⌚電波無しでも衛星通信でSOS信号を送れるのは安心。

【衛星通信】電波ゼロでも緊急SOS・メッセージ送信
【72時間駆動】低電力モードで3日間継続
【高血圧AI】30日間のデータから異常を予測警告
【最大画面】51mm×3000ニトで直射日光下でも視認 https://t.co/Je6sfmV5DZ",16,2,1,0,3,9363,○,,,https://x.com/masahirochaen/status/1965664181614772235
1965664156851601835,1965664089113498055,4,5,2025-09-10,2025-09-10T06:30:29.000Z,"3/4 Apple Watch SE 3

⌚SE3が医療グレードAI搭載で4万円

【睡眠AI】無呼吸症候群を自動検出→医師レベルの精度
【常時表示】ついに実現、情報を見逃さない
【健康予測】排卵日・体温異常をAI分析
【急速充電】15分→8時間使用の革新技術
【5G単独通信】iPhone不要で完全独立 https://t.co/loXeDhp6dM",18,2,1,0,3,12597,○,,,https://x.com/masahirochaen/status/1965664156851601835
1965664132293951997,1965664089113498055,3,5,2025-09-10,2025-09-10T06:30:24.000Z,"2/4 iPhone 17

AI機能も搭載。ライブ翻訳、画像編集など
あとは縦で横長の写真も撮れるのも良い。普通に買い。

📱iPhone17×Apple Intelligenceの衝撃

【AIカメラ】48MP×被写体予測で設定を自動最適化
【A19チップ】Neural Engine2倍速でAI処理を瞬時実行
【音声AI】会話から次の行動を先読み提案 https://t.co/UtPV88xhV1",8,1,1,0,1,3681,○,,,https://x.com/masahirochaen/status/1965664132293951997
1965664101063164311,1965664089113498055,2,5,2025-09-10,2025-09-10T06:30:16.000Z,"1/4 　AirPods Pro3

すぐにこれは予約しました。

・ノイキャン4倍（H3チップ搭載）
・心拍数/カロリー常時測定
・50種類のワークアウト対応
・5言語リアルタイム翻訳（遅延0.5秒）
・10時間再生＋IP57防水
・5サイズイヤーチップで完璧フィット

https://t.co/HdmsOslPz1",13,2,2,0,3,3622,,,,https://x.com/masahirochaen/status/1965664101063164311
1965664089113498055,1965664089113498055,1,5,2025-09-10,2025-09-10T06:30:13.000Z,"【最新まとめ】AppleがiPhone 17含めた4つの新製品を発表

AIも各デバイスに搭載されて、仕事・私生活が更に便利に。

・AirPods Pro3：ノイキャン4倍＋5言語同時翻訳
・iPhone17：48MPカメラ×AI自動編集＋A19チップ
・Watch SE3：常時表示＋睡眠時無呼吸AI検出
・Watch Ultra3：衛星SOS＋72時間駆動 https://t.co/K8t5FaTq9E",47,3,2,1,19,29703,,○,,https://x.com/masahirochaen/status/1965664089113498055
1965601650183471242,1965583773690658893,3,4,2025-09-10,2025-09-10T02:22:07.000Z,"（3/n）売上規模感　凄すぎる、、

■ 累計出荷台数
2023年までに約5.5億台を突破。2017年1500万台 → 2018年3500万台 → 2019年6000万台と急成長。

■ 年間売上",27,2,3,3,6,28226,,,,https://x.com/masahirochaen/status/1965601650183471242
1965601185509113943,1965583773690658893,2,4,2025-09-10,2025-09-10T02:20:16.000Z,"（2/n）詳細解説

■ 概要
AppleがAirPods Pro3を9月19日に発売。AI搭載の同時通訳機能「ライブ翻訳」により、異なる言語を話す人同士がリアルタイムで自然な会話が可能に。価格は3万9800円。

■ 主要数値
・対応言語：初期5言語→年内9言語（日本語・中国語・韓国語追加）
・発売日：2025年9月19日 https://t.co/l5vDnc9Bnj",39,2,3,2,12,24685,○,,,https://x.com/masahirochaen/status/1965601185509113943
1965583773690658893,1965583773690658893,1,4,2025-09-10,2025-09-10T01:11:05.000Z,"【朗報】Apple AirPods Pro3が同時通訳機能を搭載

・AIでリアルタイム音声翻訳
・価格3万9800円、9月19日発売
・日本語含む9言語に2025年内対応
・相手の声を自動調整しながら翻訳音声を聞き取り

通訳要らなくなるな…
2023年単年で2.9兆円売上を誇るAirPods半端ない
https://t.co/AsIErmCaCf",1530,191,31,159,432,524278,,○,○,https://x.com/masahirochaen/status/1965583773690658893
1965573465030951154,1965573443950440904,2,2,2025-09-10,2025-09-10T00:30:07.000Z,"■ 概要
Google Veo 3が機能強化と大幅値下げを同時実現。1080p HD解像度への対応と9:16縦型動画生成により、プロ品質のAI動画が誰でも手軽に作成可能に。

■ 主要数値
・解像度：1080p HD対応（業界標準画質）
・価格削減：Veo 3は47%減（$0.75→$0.40/秒）
・Fast版：63%減（$0.40→$0.15/秒）

■ https://t.co/Qaf8ZXX5aO",25,2,0,0,8,8110,○,,,https://x.com/masahirochaen/status/1965573465030951154
1965573443950440904,1965573443950440904,1,2,2025-09-10,2025-09-10T00:30:02.000Z,"【⚡️速報】Google Veo 3が大幅アップデート。縦型動画も作成可能に。

・1080p HD解像度に対応
・9:16縦型動画生成可能
・価格を約50%削減
・Veo 3：$0.75→$0.40/秒
・Fast版：$0.40→$0.15/秒

AI動画生成の民主化が加速。半額になったのは大きい。詳細はこちら↓
https://t.co/m0ZEOcYyqe",320,31,2,7,157,39516,,○,○,https://x.com/masahirochaen/status/1965573443950440904
1965553051667755079,1965442724100014148,6,6,2025-09-09,2025-09-09T23:09:00.000Z,"その他、パワポ、エクセルなどの所感はこちら

https://t.co/q826KfrJ4r",23,1,1,0,9,15205,,,,https://x.com/masahirochaen/status/1965553051667755079
1965535717951680604,1965535717951680604,1,1,2025-09-09,2025-09-09T22:00:07.000Z,"NotebookLM のアップデートが止まらない。。。

URL、ファイルからチャットボットの生成だけでなく
・音声
・動画
・マインドマップ
・フラッシュカード
・レポート作成（記事、レポート、サービス紹介）
など様々な形式でのアウトプットが可能。

GoogleはGemini、NotebookLM、AI https://t.co/qLSLa5gTl9",434,34,1,5,281,52308,○,,,https://x.com/masahirochaen/status/1965535717951680604
1965464106535977084,1965464106535977084,1,1,2025-09-09,2025-09-09T17:15:34.000Z,"ClaudeのPowerPoint生成は、プロンプト次第でかなりリッチに仕上げられる。ClaudeやChatGPTのPowerPoint生成は、JavaScriptで直接スライドを生成している。それにも関わらず、こうしたリッチな資料が作れるのは本当にすごい。 https://t.co/KL5VdoHz1T https://t.co/qc7cl6ryNH",165,7,0,0,136,47447,○,,○,https://x.com/masahirochaen/status/1965464106535977084
1965455646171828731,1965455646171828731,1,1,2025-09-09,2025-09-09T16:41:57.000Z,"Claudeのファイル生成機能が思ったより精度良くて全然業務でも使えるレベル。文字起こしから議事録を作ってWordやPDFで相手に共有できるのが便利。

また、

・PowerPoint / Google slide
・Excel / Spreadsheet
・Word / Docs
・PDF

と対応形式が広いのも魅力。使ってみた所感↓

①PowerPoint https://t.co/jflN1PAl8W https://t.co/JrlydS3OUr",178,17,0,4,141,103385,,○,○,https://x.com/masahirochaen/status/1965455646171828731
1965448007224320298,1965442724100014148,5,6,2025-09-09,2025-09-09T16:11:35.000Z,"Wordの生成が結構良い感じです。 https://t.co/2Zyjd3aocr",26,2,1,0,6,14833,○,,,https://x.com/masahirochaen/status/1965448007224320298
1965442776461705367,1965442724100014148,4,6,2025-09-09,2025-09-09T15:50:48.000Z,"3/3 公式記事はこちら
https://t.co/nkFpfHfgGw",15,2,1,0,8,8983,,,○,https://x.com/masahirochaen/status/1965442776461705367
1965442764021399575,1965442724100014148,3,6,2025-09-09,2025-09-09T15:50:45.000Z,"2/3
【概要】
■概要
Anthropicは9月9日、Claudeに実ファイルを直接作成・編集する機能を追加。Excel、Word、PowerPoint、PDFの4形式に対応し、プライベートコンピュータ環境でコード実行により複雑な処理を実現。

■ 主要数値
・対応形式：4種類（Excel、Word、PowerPoint、PDF） https://t.co/ALu9K3Lp7i",18,4,1,0,2,5323,○,,,https://x.com/masahirochaen/status/1965442764021399575
1965442745562267882,1965442724100014148,2,6,2025-09-09,2025-09-09T15:50:41.000Z,"1/3
■利用方法
①設定から「Upgraded file creation and analysis」オンにする
②通常チャットからパワポ作ってなど指示すると完成

Max、Team、Enterpriseプランで即利用可能。設定から「Upgraded file creation and analysis」を有効化。Proユーザーは数週間以内に提供予定。 https://t.co/BODoQa1bpR",29,5,1,1,15,4040,○,,,https://x.com/masahirochaen/status/1965442745562267882
1965442724100014148,1965442724100014148,1,6,2025-09-09,2025-09-09T15:50:36.000Z,"【⚡️速報】Claudeが遂にファイル作成に対応

・Excel、PDF、Word、PowerPointを直接生成
・データから統計分析やグラフまで自動化
・プログラミング不要で数分で完成

ChatGPTには以前からあったが、Claudeにも搭載。試したが、ChatGPTより精度が高い印象。 利用方法↓
https://t.co/VzzofEJ8FT",861,90,1,16,603,186818,,○,○,https://x.com/masahirochaen/status/1965442724100014148
1965396878272725176,1965396859566129637,2,2,2025-09-09,2025-09-09T12:48:25.000Z,"■ 概要
スタンフォード大学のFei-Fei Li教授が、LLMの根本的限界を明確に指摘。言語モデルは文章処理に優れるが、物理世界の理解は別次元の課題。

■ 主要数値
・LLMの空間理解精度：人間の30%以下
・GPT-4パラメータ：100兆規模でも物理理解は困難
・次世代AI投資：空間知能分野に年間500億ドル予測 https://t.co/eEkUzgj1Dg",54,10,1,0,23,10755,○,,,https://x.com/masahirochaen/status/1965396878272725176
1965396859566129637,1965396859566129637,1,2,2025-09-09,2025-09-09T12:48:21.000Z,"スタンフォードのAI研究者が語った言語モデルの弱点

☑️言語＝人間が生み出した記号
☑️自然界には言葉はなく、物理法則に従う3D空間
☑️LLMは「文章処理」は得意でも、「空間理解・物理推論」は苦手
☑️3D世界を表現・再現することは、根本的に別の挑戦

次のAIフロンティアは「視覚×空間知能」↓詳細 https://t.co/MudCr6cB6R",328,55,5,15,180,68888,,○,,https://x.com/masahirochaen/status/1965396859566129637
1965305327555145909,1965305327555145909,1,1,2025-09-09,2025-09-09T06:44:38.000Z,"今日の17:20から登壇です。既に200名満席ですが，立ち見ならいけるとのことです🙌 https://t.co/QFAxXPpEw6 https://t.co/bxBavEO9Eg",38,3,1,0,3,20953,○,,○,https://x.com/masahirochaen/status/1965305327555145909
1965295001920995712,1965294718440587314,2,2,2025-09-09,2025-09-09T06:03:36.000Z,"チャットはこちら
https://t.co/FYD4xMo4Iv

利用規約、プライバシーポリシーのまとめ

【Qwen Chatのセキュリティ要点（貼り用・プレーン）】

■超要約：",8,0,0,0,2,8658,,,○,https://x.com/masahirochaen/status/1965295001920995712
1965294718440587314,1965294718440587314,1,2,2025-09-09,2025-09-09T06:02:28.000Z,"意外と知られてないが、無料で一番高機能なAIは中国アリババ社が公開する『Qwen』

・AI駆動開発（コードのプレビュー）
・インターネット検索
・ファイル・画像解析
・画像・動画生成

しかも複数モデル選択可能で、最大256KMトークンも対応。（ChatGPTの2倍以上） https://t.co/V6onrVLZz3",124,6,1,0,113,22930,,○,,https://x.com/masahirochaen/status/1965294718440587314
1965266438291378630,1965266438291378630,1,1,2025-09-09,2025-09-09T04:10:06.000Z,"タスク管理が苦手な人はこの2つのAIツールを使うべき。

①ClaudeでNotion連携
→タスクを投げるだけで指定のデータベースに自動格納

②GeminiでToDo登録
→同じくタスクを投げるだけで自動的にGoogleカレンダーに登録 https://t.co/HTmxsLFyk0",428,24,6,7,449,64436,○,,,https://x.com/masahirochaen/status/1965266438291378630
1965241774592721009,1965241774592721009,1,1,2025-09-09,2025-09-09T02:32:06.000Z,"【🔥朗報】Claudeのスマホアプリが大幅アップデート。Claude上で様々なアプリを操作して作業が可能。

例えば、今週の空き時間を検索して、自動でブロックして、近くのカフェも探して、リマインダーまで設定できる。

Claudeは他アプリ連携がスムーズなのが強み。MCP提唱企業だけある。 https://t.co/FrFGo4U5gQ",165,19,2,4,91,27450,,○,,https://x.com/masahirochaen/status/1965241774592721009
1965054139232329952,1965054139232329952,1,1,2025-09-08,2025-09-08T14:06:30.000Z,"忙しい皆さんの為に5分で激動のAI業界にキャッチアップできる『週間AIニュース』を毎週月曜日にアップしてます。毎週見ると変わります。要チェック

動画：https://t.co/Wih1NnNYog

✅Genspark：動画編集機能＋スライド生成アプデ
✅OpenAI：人材・資格ビジネスに参入
✅AIが嘘をつく原因が遂に解明 https://t.co/nZ6NN09T0K https://t.co/DBomyxGkBb",49,3,2,0,16,22649,,○,○,https://x.com/masahirochaen/status/1965054139232329952
1964973220752490524,1964973220752490524,1,1,2025-09-08,2025-09-08T08:44:57.000Z,"明日はなんとオフライン登壇が3連チャン。
AI普及の為に明日も世の中に便利なAI活用方法を伝えます。どれか来てもらえると嬉しいです。(集客用のインスタ広告がリマインド代わりで便利です。) https://t.co/fjLwu1moqr",36,2,4,1,5,32469,○,,,https://x.com/masahirochaen/status/1964973220752490524
1964954779022692362,1964954442098487426,2,2,2025-09-08,2025-09-08T07:31:41.000Z,"①OpenAIが「AI人材マッチング」と「AI資格制度」を発表

AGIを作っているのに、企業に人を派遣するというやや矛盾を感じるが、まだまだ人間の労働者のニーズは無くならないと思う。

https://t.co/ocXv0RrziO",9,0,3,0,1,16138,,,,https://x.com/masahirochaen/status/1964954779022692362
1964954442098487426,1964954442098487426,1,2,2025-09-08,2025-09-08T07:30:20.000Z,"【🔥1週間の重要AIニュース】

先週はOpenAIと中華系ツールの進化が目立った印象。
この記事読んでAI情報キャッチアップしましょう🔥

①OpenAIが「AI人材マッチング」と「AI資格制度」を発表
②ChatGPTから新機能『会話の分岐』が登場
③Alibaba Qwen3-Max-PreviewがClaude4超えの大型OSSモデル公開 https://t.co/qDZYWUsXBX",61,3,4,3,19,37754,○,,,https://x.com/masahirochaen/status/1964954442098487426
1964931281407627685,1964931257307103726,2,2,2025-09-08,2025-09-08T05:58:18.000Z,"無料でもLinkedin、thread自動投稿可能です。事前に下書きシェアは欲しかった機能なので便利。Social https://t.co/qcHAQHDmeG",17,0,0,0,9,8364,○,,,https://x.com/masahirochaen/status/1964931281407627685
1964931257307103726,1964931257307103726,1,2,2025-09-08,2025-09-08T05:58:13.000Z,"X投稿効率化するなら『Typefully』がおすすめ。Social Dog派だったが、複数SNS同時投稿＋高機能により乗り換えた。

☑️スマホ・PCプレビュー
☑️URLで下書き他者共有
☑️Linkedin、thread自動投稿
☑️自動RT、いいね、DM
☑️条件付きで自動リプライ
　→100いいねで返信など https://t.co/50IJuemhyd",87,2,1,0,117,14821,○,,,https://x.com/masahirochaen/status/1964931257307103726
1964895217561288716,1964895180634644797,3,3,2025-09-08,2025-09-08T03:35:00.000Z,"②リサーチ結果をNotionにまとめる

Notionに綺麗にまとめるのは結構面倒なので便利です。 https://t.co/MkZuhbKAOj",16,0,0,0,6,8732,○,,,https://x.com/masahirochaen/status/1964895217561288716
1964895198795931678,1964895180634644797,2,3,2025-09-08,2025-09-08T03:34:56.000Z,"①未読メール確認：Gmail連携

Gmailとの連携。Manus上でメールを修正、確認、返信できるのが便利。 https://t.co/kIUhPRxFSl",11,0,2,0,2,9490,○,,,https://x.com/masahirochaen/status/1964895198795931678
1964895180634644797,1964895180634644797,1,3,2025-09-08,2025-09-08T03:34:51.000Z,"【⚡️速報】Manusに他ツールと連携が可能なMCP機能が搭載。

待望の機能が搭載。これで直接Manusからメールやカレンダーを確認したり、より複雑なタスクが可能に。例えば「今日の未読メールを一覧化して返信しておいて」など。更にAPIで他ツール連携も。Manusがより万能に。活用事例をスレッドで紹介↓ https://t.co/MN7j8BFomV",193,4,1,2,142,26001,○,,,https://x.com/masahirochaen/status/1964895180634644797
